Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Via 2;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario;Numero Verbali
2017;08;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 11 C. 6?49 OCCUPAZIONE POSTEGGIO REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;08;09;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Noe';2;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;08;09;POLIZIA MUNICIPALE;Amministrativa;Via Natale Palli;0;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;08;09;POLIZIA MUNICIPALE;Tributaria;Via Ghemme;9;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;09;POLIZIA MUNICIPALE;Tributaria;Via Gian Francesco Bellezia;7;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;0;Corso Achille Mario Dogliotti;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;3
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;29;(Altri);ARTT. 29 C. 1?47 ABBANDONO DI RIFIUTI REGOLAMENTO GESTIONE RIFIUTI URBANI;ABBANDONO DI RIFIUTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Corso Cadore;39;(Altri);ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;(Altri);ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via A. Genovesi;10;(Altri);ARTT. 9 C. 5?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;(Altri);ARTT. 8 C. 1?2 C. 1 AUTORIZZAZIONI ? ISCRIZIONE NEL RUOLO ATTIVITA' PRODUTTIVE?L. 39/89;AUTORIZZAZIONI ? ISCRIZIONE NEL RUOLO;MEDIATORI DI IMMOBILI;ATTIVITA' PRODUTTIVE?L. 39/89;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via Bra;3;(Altri);ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via Corte D'appello;3;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via Oropa;102;(Altri);ART. 3 C. 4 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via Pietro Cossa;11;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;08;10;POLIZIA MUNICIPALE;Amministrativa;Via S.Giulia;12;(Altri);ART. 3 C. 4 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Tributaria;Corso Vercelli;3;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Tributaria;Via A. Sansovino;122;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;10;POLIZIA MUNICIPALE;Tributaria;Via Val Lagarina;0;Via Rieti;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Corso Rosselli;54;(Altri);ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;Corso Orbassano;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;2
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;155;(Altri);ART. 252 BIS C. 11 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Via A. Lovera Di Maria;0;Via G.L. Lagrange;ART. 44 C. 2 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;(Altri);ART. 6 C. 3 PUNTO 1 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Via Cibrario;3;(Altri);ARTT. 6 C. 2 C. 6?28 C. 4 IN REL ART. 24 C. 2D.L.vo 507/1993 SUBINGRESSO NELL' AUTORIZZAZIONE REGOLAMENTO C.I.M.P. 2010;SUBINGRESSO NELL' AUTORIZZAZIONE;DISPOSIZIONI GENERALI;REGOLAMENTO C.I.M.P. 2010;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Via Madonna Delle Rose;17;(Altri);ARTT. 7 C. 2 ? 5 C. 1 LETT. A L. 584/75 DIVIETO DI FUMARE IN DETERMINATI LOCALI TUTELA AMBIENTE;DIVIETO DI FUMARE IN DETERMINATI LOCALI;SALUTE PUBBLICA;TUTELA AMBIENTE;1
2017;08;11;POLIZIA MUNICIPALE;Amministrativa;Via S. Anselmo;12;(Altri);ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;08;11;POLIZIA MUNICIPALE;Tributaria;Via Nizza;216;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;4;(Altri);ART. 7BIS TESTO UNICO LEGGI ENTI LOCALI D.L.VO 18 AGOSTO 2000,Nø 267;TESTO UNICO LEGGI ENTI LOCALI;INOSSERVANZA ORDINANZA DIRIGENZIALE;D.L.VO 18 AGOSTO 2000,Nø 267;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Corso Massimo D'azeglio;0;Corso Bramante;ART. 7 C. 1 LETT. I COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;Corso A. Tassoni;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 11 C. 6?49 OCCUPAZIONE POSTEGGIO REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;08;12;POLIZIA MUNICIPALE;Amministrativa;Via Magenta;10;(Altri);ARTT. 9 C. 1?21 C. 1 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;2
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;4
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;Parco M. Carrara;0;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;Parco Pietro Colletta;0;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;Parco Pietro Colletta;0;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;Via E. Salgari;8;(Altri);ARTT. 5 C. 1?10 C. 1 RUMORE ESTERNO REGOLAMENTO INQUINAMENTO ACUSTICO;RUMORE ESTERNO;ATTIVITA' RUMOROSE PERMANENTI;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;Via Giacomo Zanella;0;Via A. Varano;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;13;POLIZIA MUNICIPALE;Amministrativa;Via Matteo Pescatore;18;(Altri);ART. 44 C. 3 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;08;14;POLIZIA MUNICIPALE;Amministrativa;Corso Achille Mario Dogliotti;0;Corso Bramante;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;2
2017;08;14;POLIZIA MUNICIPALE;Amministrativa;Corso Dante;0;Corso Massimo D'azeglio;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;08;14;POLIZIA MUNICIPALE;Amministrativa;Piazza Nizza;0;Via Nizza;ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;08;14;POLIZIA MUNICIPALE;Amministrativa;Piazzetta Reale;1;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;08;15;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;330;(Altri);ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;08;15;POLIZIA MUNICIPALE;Amministrativa;Via Sempione;248;(Altri);ART. 675 COLLOCAMENTO PERICOLOSO DI COSE CODICE PENALE;COLLOCAMENTO PERICOLOSO DI COSE;INCOLUMITA' DELLE PERSONE;CODICE PENALE;1
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;0;Corso Achille Mario Dogliotti;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Corso P. Maroncelli;0;Via Ventimiglia;ARTT. 29 C. 1?47 ABBANDONO DI RIFIUTI REGOLAMENTO GESTIONE RIFIUTI URBANI;ABBANDONO DI RIFIUTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;(Altri);ART. 39 C. 2 OCCUPAZIONE POSTEGGIO REGOLAMENTO AREE MERCATALI;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;2
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;143;(Altri);ART. 39 C. 2 OCCUPAZIONE POSTEGGIO REGOLAMENTO AREE MERCATALI;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Via Alessandro Fleming;32;(Altri);ART. 8 C. 1 LETT. D ALTRE ATTIVITA' VIETATE REGOLAMENTO POLIZIA URBANA;ALTRE ATTIVITA' VIETATE;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;08;16;POLIZIA MUNICIPALE;Amministrativa;Viale Dei Mughetti;17;(Altri);ART. 6 C. 1 RIPRISTINO NON CONFORME REGOLAM. MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;0;Corso Achille Mario Dogliotti;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;2
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;0;Corso Vittorio Emanuele Ii;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;2
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Molise;30;(Altri);ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;Via E. Luserna Di Rora';ARTT. 39 C. 5?49 OBBLIGHI REGOLAMENTO AREE MERCATALI;OBBLIGHI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;115;(Altri);ARTT. 5 C. 3?21 C. 2 ? L.R. 38/06 CORSO DI FORMAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;CORSO DI FORMAZIONE;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;174;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;176;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;Corso Castelfidardo;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via A. Loria;1;(Altri);ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via A. Loria;1;(Altri);ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via Candia;9;(Altri);ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via Capua;9;(Altri);ART. 13 C. 3 TENDE SU FACCIATE DI EDIFICI REGOLAMENTO POLIZIA URBANA;TENDE SU FACCIATE DI EDIFICI;DISP. PART. PER SALVAGUARDIA AMBIENTE;REGOLAMENTO POLIZIA URBANA;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via Errico Giachino;106;(Altri);ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via Lucento;81;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;08;17;POLIZIA MUNICIPALE;Amministrativa;Via V. Asinari Di Bernezzo;106;(Altri);ARTT. 5 C. 1?10 C. 1 RUMORE ESTERNO REGOLAMENTO INQUINAMENTO ACUSTICO;RUMORE ESTERNO;ATTIVITA' RUMOROSE PERMANENTI;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;08;17;POLIZIA MUNICIPALE;Tributaria;Piazza Castello;29;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;18;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;0;Via Val Della Torre;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;18;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;143;(Altri);ART. 12 C. 3 OCCUPAZIONE POSTEGGIO REGOLAMENTO AREE MERCATALI;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;08;19;POLIZIA MUNICIPALE;Amministrativa;Corso Lecce;31;(Altri);ART. 28 PUNTO 2 DOCUMENTI DA PORTARE AL SEGUITO REGOLAMENTO TUTELA E BENESSERE ANIMALI;DOCUMENTI DA PORTARE AL SEGUITO;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;2
2017;08;19;POLIZIA MUNICIPALE;Amministrativa;Corso Lecce;31;(Altri);ART. 9 PUNTO 4 DIVIETI GENERALI REGOLAMENTO TUTELA E BENESSERE ANIMALI;DIVIETI GENERALI;DISPOSIZIONI GENERALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;08;19;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;08;19;POLIZIA MUNICIPALE;Amministrativa;Via Druento;0;(Altri);ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;08;19;QUESTURA;Amministrativa;Corso Ferrara;0;(Altri);ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;2
2017;08;20;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;49;(Altri);ARTT. 10 BIS C. 5?18 C. 2 DATA DI SCADENZA ETICHETTATURA?D.L.vo109/92;DATA DI SCADENZA;ETICHETTATURA PRODOTTI ALIMENTARI;ETICHETTATURA?D.L.vo109/92;1
2017;08;20;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;49;(Altri);ARTT. 11?12 CONTENUTO MINIMO DELLE INFORMAZIONI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;CONTENUTO MINIMO DELLE INFORMAZIONI;INDICAZIONE DEI PRODOTTI;ATTIVITA' PRODUTTIVE?D.L.VO 206/05;1
